age,vintage,bottled,avp,size,price,name,bottling,bottler,loc/type
14.0,1995.0,2009.0,57.10%,700,130.98000000000002,Springbank (Springbank Society),"Original Bottling, Campbeltown Single Malt",Original Bottling, Campbeltown Single Malt
12.0,1996.0,2008.0,55.90%,700,240.87000000000003,Springbank Single Cask,"Original Bottling, Campbeltown Single Malt",Original Bottling, Campbeltown Single Malt
12.0,1996.0,2008.0,51.50%,700,192.03000000000003,Springbank Single Cask,"Original Bottling, Campbeltown Single Malt",Original Bottling, Campbeltown Single Malt
11.0,1997.0,2008.0,48.70%,700,147.63000000000002,Springbank Sherry Cask (Springbank Society),"Original Bottling, Campbeltown Single Malt",Original Bottling, Campbeltown Single Malt
9.0,1997.0,2006.0,60.20%,700,111.00000000000001,Springbank Rum Cask (Springbank Society),"Original Bottling, Campbeltown Single Malt",Original Bottling, Campbeltown Single Malt
11.0,1997.0,2008.0,54.90%,700,87.69000000000001,Springbank Vintage Batch,"Original Bottling, Campbeltown Single Malt",Original Bottling, Campbeltown Single Malt
10.0,1999.0,2009.0,61.90%,700,111.00000000000001,Springbank Bourbon Barrel (Open Day 2010),"Original Bottling, Campbeltown Single Malt",Original Bottling, Campbeltown Single Malt
11.0,1999.0,2010.0,56.10%,700,122.10000000000001,Springbank (Red Wine Hogshead),"Original Bottling, Campbeltown Single Malt",Original Bottling, Campbeltown Single Malt
8.0,2001.0,2009.0,55.30%,700,83.25000000000001,Springbank Cask Strength,"Original Bottling, Campbeltown Single Malt",Original Bottling, Campbeltown Single Malt
23.0,1982.0,2005.0,60.00%,700,411.81000000000006,Linlithgow Single Malt,"Malts of Scotland, Lowlands Single Malt",Malts of Scotland, Lowlands Single Malt
28.0,1966.0,1994.0,40.00%,700,542.7900000000001,St Magdalene Connoisseurs Choice,"Gordon & MacPhail, Lowlands Single Malt",Gordon & MacPhail, Lowlands Single Malt
21.0,1982.0,2003.0,56.50%,700,365.19000000000005,St Magdalene,"Hart Brothers, Lowlands Single Malt",Hart Brothers, Lowlands Single Malt
,1967.0,,50.00%,700,613.83,Strathisla Single Cask,"Gordon & MacPhail, Speyside Single Malt",Gordon & MacPhail, Speyside Single Malt
9.0,1989.0,1998.0,57.10%,700,93.24000000000001,Strathisla,"Cadenhead, Speyside Single Malt",Cadenhead, Speyside Single Malt
22.0,1979.0,2001.0,64.30%,700,548.34,Talisker,"The Bottlers, Islands Single Malt",The Bottlers, Islands Single Malt
22.0,1988.0,2010.0,46.00%,700,301.92,Talisker,"Samaroli, Islands Single Malt",Samaroli, Islands Single Malt
40.0,1968.0,2008.0,40.00%,700,638.25,Tamnavulin 40th Anniversary,"Samaroli, Speyside Single Malt",Samaroli, Speyside Single Malt
19.0,1994.0,2013.0,53.50%,700,122.10000000000001,Tobermory,"Anam na h-Alba, Islands Single Malt",Anam na h-Alba, Islands Single Malt
23.0,1976.0,1999.0,50.00%,700,380.73,Tomatin The Old Malt Cask,"Douglas Laing, Highlands Single Malt",Douglas Laing, Highlands Single Malt
26.0,1973.0,1999.0,49.60%,700,170.94000000000003,Tullibardine,"Signatory Vintage, Highlands Single Malt",Signatory Vintage, Highlands Single Malt
15.0,1986.0,2001.0,62.70%,700,1205.46,Yoichi Single Cask,"Original Bottling, Japan Single Malt",Original Bottling, Japan Single Malt
10.0,1990.0,2000.0,60.80%,700,623.82,Yoichi Single Cask,"Original Bottling, Japan Single Malt",Original Bottling, Japan Single Malt
10.0,2006.0,2016.0,60.80%,500,127.65,Bruichladdich Organic Barley (Feis Ile 2017),"Original Bottling, Islay Single Malt",Original Bottling, Islay Single Malt
6.0,2010.0,2016.0,50.60%,700,65.49000000000001,Caol Ila Provenance (Feis Ile 2017),"Douglas Laing, Islay Single Malt",Douglas Laing, Islay Single Malt
17.0,1997.0,2014.0,46.00%,700,84.36000000000001,Aberfeldy,"Cadenhead, Highlands Single Malt",Cadenhead, Highlands Single Malt
26.0,1990.0,2016.0,50.30%,700,643.8000000000001,Aberlour,"Lombard, Speyside Single Malt",Lombard, Speyside Single Malt
24.0,1965.0,1989.0,54.40%,700,2429.7900000000004,Ardbeg,"Douglas Laing, Islay Single Malt",Douglas Laing, Islay Single Malt
30.0,1967.0,1997.0,52.00%,700,2626.26,Ardbeg,"Signatory Vintage, Islay Single Malt",Signatory Vintage, Islay Single Malt
31.0,1992.0,,44.20%,700,1904.7600000000002,Ardbeg Single Cask,"Original Bottling, Islay Single Malt",Original Bottling, Islay Single Malt
28.0,1975.0,2003.0,43.00%,700,317.46000000000004,Ardbeg Spirit of Scotland,"Speymalt Whisky Distributors Ltd., Islay Single Malt",Speymalt Whisky Distributors Ltd., Islay Single Malt
24.0,1975.0,1999.0,46.70%,700,4916.1900000000005,Ardbeg Single Cask,"Original Bottling, Islay Single Malt",Original Bottling, Islay Single Malt
12.0,1979.0,1991.0,40.00%,700,469.53000000000003,Ardbeg,"Gordon & MacPhail, Islay Single Malt",Gordon & MacPhail, Islay Single Malt
10.0,1991.0,2001.0,59.90%,700,145.41000000000003,Ardbeg,"Acorn, Islay Single Malt",Acorn, Islay Single Malt
18.0,1991.0,2009.0,56.10%,700,209.79000000000002,Ardbeg The Old Malt Cask,"Douglas Laing, Islay Single Malt",Douglas Laing, Islay Single Malt
12.0,1992.0,2004.0,46.00%,700,233.10000000000002,Ardbeg,"Silver Seal, Islay Single Malt",Silver Seal, Islay Single Malt
19.0,1996.0,2015.0,46.10%,700,214.23000000000002,Ardbeg Dun Bheagan,"Ian Macleod, Islay Single Malt",Ian Macleod, Islay Single Malt
15.0,1999.0,2014.0,55.20%,700,118.77000000000001,Arran 121.81,"Scotch Malt Whisky Society, Islands Single Malt",Scotch Malt Whisky Society, Islands Single Malt
15.0,1999.0,2014.0,55.50%,700,97.68,Arran 121.86,"Scotch Malt Whisky Society, Islands Single Malt",Scotch Malt Whisky Society, Islands Single Malt
30.0,1984.0,2014.0,53.90%,700,409.59000000000003,Auchentoshan XOP,"Douglas Laing, Lowlands Single Malt",Douglas Laing, Lowlands Single Malt
14.0,1979.0,1993.0,46.00%,700,257.52000000000004,Aultmore,"Silver Seal, Speyside Single Malt",Silver Seal, Speyside Single Malt
33.0,1938.0,1971.0,43.00%,750,986.7900000000001,Glenlivet (Pinerolo),"Original Bottling, Speyside Single Malt",Original Bottling, Speyside Single Malt
45.0,1951.0,1996.0,51.90%,700,16663.32,Balvenie Vintage Cask,"Original Bottling, Speyside Single Malt",Original Bottling, Speyside Single Malt
15.0,1982.0,1997.0,50.40%,700,357.42,Balvenie Single Barrel,"Original Bottling, Speyside Single Malt",Original Bottling, Speyside Single Malt
15.0,1995.0,2010.0,47.80%,700,135.42000000000002,Balvenie Single Barrel,"Original Bottling, Speyside Single Malt",Original Bottling, Speyside Single Malt
13.0,1984.0,1997.0,62.60%,700,359.64000000000004,Ben Nevis 78.12,"Scotch Malt Whisky Society, Highlands Single Malt",Scotch Malt Whisky Society, Highlands Single Malt
20.0,1997.0,2017.0,57.10%,700,358.53000000000003,Ben Nevis,"Lombard, Highlands Single Malt",Lombard, Highlands Single Malt
33.0,1975.0,2008.0,53.70%,700,634.9200000000001,BenRiach Single Cask,"Original Bottling, Speyside Single Malt",Original Bottling, Speyside Single Malt
30.0,1986.0,2016.0,55.60%,700,465.09000000000003,BenRiach Single Cask,"Original Bottling, Speyside Single Malt",Original Bottling, Speyside Single Malt
18.0,1996.0,2014.0,54.40%,700,158.73000000000002,BenRiach Single Cask (Pedro Ximénez Finish),"Original Bottling, Speyside Single Malt",Original Bottling, Speyside Single Malt
19.0,1996.0,2015.0,54.30%,700,194.25000000000003,BenRiach Single Cask (Pedro Ximénez Finish),"Original Bottling, Speyside Single Malt",Original Bottling, Speyside Single Malt
9.0,1989.0,1998.0,43.00%,750,99.9,Benrinnes (US Import),"Signatory Vintage, Speyside Single Malt",Signatory Vintage, Speyside Single Malt
15.0,1999.0,2014.0,57.50%,700,178.71,Benrinnes 36.90,"Scotch Malt Whisky Society, Speyside Single Malt",Scotch Malt Whisky Society, Speyside Single Malt
8.0,2000.0,2008.0,57.00%,700,107.67000000000002,Benromach Single Cask,"Original Bottling, Speyside Single Malt",Original Bottling, Speyside Single Malt
23.0,1966.0,1989.0,43.00%,750,463.98,Bladnoch,"Signatory Vintage, Lowlands Single Malt",Signatory Vintage, Lowlands Single Malt
22.0,1979.0,2001.0,50.00%,700,299.70000000000005,Bladnoch First Bottling,"Silver Seal, Lowlands Single Malt",Silver Seal, Lowlands Single Malt
,1955.0,,40.00%,375,6432.450000000001,Bowmore,"Original Bottling, Islay Single Malt",Original Bottling, Islay Single Malt
40.0,1966.0,2006.0,43.90%,700,1800.42,Bowmore Cask Strength,"Duncan Taylor, Islay Single Malt",Duncan Taylor, Islay Single Malt
18.0,1971.0,1989.0,40.00%,750,1512.93,Bowmore,"Sestante, Islay Single Malt",Sestante, Islay Single Malt
24.0,1974.0,1998.0,46.00%,700,572.7600000000001,Bowmore First Cask,"Direct Wines, Islay Single Malt",Direct Wines, Islay Single Malt
23.0,1982.0,2005.0,45.00%,700,336.33000000000004,Bowmore Coilltean,"Samaroli, Islay Single Malt",Samaroli, Islay Single Malt
15.0,1989.0,2004.0,45.00%,700,274.17,Bowmore Coilltean,"Samaroli, Islay Single Malt",Samaroli, Islay Single Malt
10.0,1989.0,1999.0,55.00%,700,83.25000000000001,Bowmore Barrel Selection,"Wilson & Morgan, Islay Single Malt",Wilson & Morgan, Islay Single Malt
20.0,1996.0,2016.0,51.00%,700,178.71,Bowmore 3.279,"Scotch Malt Whisky Society, Islay Single Malt",Scotch Malt Whisky Society, Islay Single Malt
16.0,1998.0,2014.0,50.00%,700,120.99000000000001,Bowmore The Old Malt Cask,"Hunter Laing, Islay Single Malt",Hunter Laing, Islay Single Malt
19.0,1982.0,2001.0,50.00%,700,822.5100000000001,Brora,"Silver Seal, Highlands Single Malt",Silver Seal, Highlands Single Malt
30.0,1972.0,2002.0,49.30%,700,657.12,Bruichladdich Single Cask,"Original Bottling, Islay Single Malt",Original Bottling, Islay Single Malt
34.0,1975.0,2009.0,47.10%,700,631.59,Bruichladdich Director´s Cellar,"Original Bottling, Islay Single Malt",Original Bottling, Islay Single Malt
18.0,1989.0,2007.0,46.00%,700,169.83,Bruichladdich (Kosher Wine Finish),"Original Bottling, Islay Single Malt",Original Bottling, Islay Single Malt
24.0,1989.0,2003.0,51.40%,500,180.93,Bruichladdich Valinch (Andy Ritchie),"Original Bottling, Islay Single Malt",Original Bottling, Islay Single Malt
24.0,1990.0,2014.0,52.30%,500,183.15,Bruichladdich Valinch (Grant MacLellan),"Original Bottling, Islay Single Malt",Original Bottling, Islay Single Malt
24.0,1990.0,2014.0,51.10%,500,206.46,Bruichladdich Valinch (Mary McGregor),"Original Bottling, Islay Single Malt",Original Bottling, Islay Single Malt
21.0,1992.0,2013.0,52.20%,500,253.08,Bruichladdich Valinch (Joanne Brown),"Original Bottling, Islay Single Malt",Original Bottling, Islay Single Malt
22.0,1992.0,2014.0,51.00%,500,197.58,Bruichladdich Valinch (Alisa and Graham Hayes),"Original Bottling, Islay Single Malt",Original Bottling, Islay Single Malt
22.0,1992.0,2014.0,49.10%,500,187.59,Bruichladdich Valinch (Chrissie Angus),"Original Bottling, Islay Single Malt",Original Bottling, Islay Single Malt
18.0,1994.0,2012.0,57.00%,500,169.83,Bruichladdich Valinch (Hebridean Producers),"Original Bottling, Islay Single Malt",Original Bottling, Islay Single Malt
12.0,2001.0,2013.0,58.90%,500,236.43,Bruichladdich Valinch (Tina Mackinnon),"Original Bottling, Islay Single Malt",Original Bottling, Islay Single Malt
6.0,2003.0,2009.0,46.00%,700,74.37,Bruichladdich Organic,"Original Bottling, Islay Single Malt",Original Bottling, Islay Single Malt
35.0,1967.0,2002.0,43.80%,700,1431.9,Bunnahabhain Single Cask,"Original Bottling, Islay Single Malt",Original Bottling, Islay Single Malt
33.0,1976.0,2009.0,49.00%,700,414.03000000000003,Bunnahabhain,"Celtic Heartlands, Islay Single Malt",Celtic Heartlands, Islay Single Malt
35.0,1976.0,2011.0,46.40%,700,246.42000000000002,Bunnahabhain,"Liquid Sun, Islay Single Malt",Liquid Sun, Islay Single Malt
31.0,1976.0,2007.0,51.90%,700,356.31000000000006,Bunnahabhain Mission,"Murray McDavid, Islay Single Malt",Murray McDavid, Islay Single Malt
31.0,1976.0,2007.0,48.10%,700,369.63000000000005,Bunnahabhain Mission,"Murray McDavid, Islay Single Malt",Murray McDavid, Islay Single Malt
14.0,1979.0,1993.0,46.00%,700,525.0300000000001,Bunnahabhain The Sails in the Wind,"Moon-Import, Islay Single Malt",Moon-Import, Islay Single Malt
20.0,1979.0,1999.0,50.00%,700,223.11,Bunnahabhain The Old Malt Cask,"Douglas Laing, Islay Single Malt",Douglas Laing, Islay Single Malt
22.0,1990.0,2012.0,54.50%,700,182.04000000000002,Bunnahabhain The Golden Cask,"The House of MacDuff, Islay Single Malt",The House of MacDuff, Islay Single Malt
17.0,1998.0,2015.0,55.80%,700,167.61,Bunnahabhain 10.85,"Scotch Malt Whisky Society, Islay Single Malt",Scotch Malt Whisky Society, Islay Single Malt
16.0,1977.0,1993.0,46.00%,700,647.1300000000001,Caol Ila The Sails in the Wind,"Moon-Import, Islay Single Malt",Moon-Import, Islay Single Malt
20.0,1977.0,1997.0,61.30%,750,2931.51,Caol Ila Rare Malts,"Original Bottling, Islay Single Malt",Original Bottling, Islay Single Malt
,1978.0,,64.70%,700,386.28000000000003,Caol Ila Cask Strength,"Cadenhead, Islay Single Malt",Cadenhead, Islay Single Malt
20.0,1980.0,2000.0,50.00%,700,318.57000000000005,Caol Ila,"Silver Seal, Islay Single Malt",Silver Seal, Islay Single Malt
16.0,1982.0,1998.0,57.80%,700,214.23000000000002,Caol Ila Cooper´s Choice,"The Vintage Malt Whisky Co Ltd., Islay Single Malt",The Vintage Malt Whisky Co Ltd., Islay Single Malt
27.0,1982.0,2009.0,50.00%,700,267.51000000000005,Caol Ila,"The Whisky Agency, Islay Single Malt",The Whisky Agency, Islay Single Malt
28.0,1983.0,2011.0,46.00%,700,429.57000000000005,Caol Ila,"Silver Seal, Islay Single Malt",Silver Seal, Islay Single Malt
13.0,1988.0,2001.0,57.60%,700,137.64000000000001,Caol Ila Cask Strength,"Gordon & MacPhail, Islay Single Malt",Gordon & MacPhail, Islay Single Malt
9.0,1989.0,1998.0,43.00%,750,75.48,Caol Ila (US Import),"Signatory Vintage, Islay Single Malt",Signatory Vintage, Islay Single Malt
13.0,1991.0,2004.0,54.20%,700,101.01,Caol Ila,"The Whisky Fair, Islay Single Malt",The Whisky Fair, Islay Single Malt
8.0,1995.0,2003.0,55.90%,700,330.78000000000003,Caol Ila First Bottling,"Silver Seal, Islay Single Malt",Silver Seal, Islay Single Malt
8.0,1998.0,2006.0,46.00%,700,61.050000000000004,Caol Ila McGibbon´s Provenance,"Douglas McGibbon, Islay Single Malt",Douglas McGibbon, Islay Single Malt
9.0,1998.0,2007.0,46.00%,700,178.71,Caol Ila,"Silver Seal, Islay Single Malt",Silver Seal, Islay Single Malt
,2008.0,,61.00%,700,858.0300000000001,Chichibu Pulse Moment (Ichiro´s Malt),"Original Bottling, Japan Single Malt",Original Bottling, Japan Single Malt
4.0,2012.0,2016.0,62.00%,700,674.8800000000001,Chichibu Heavily Peated (Ichiro´s Malt),"Original Bottling, Japan Single Malt",Original Bottling, Japan Single Malt
36.0,1971.0,2007.0,51.50%,700,936.84,Clynelish Mission,"Murray McDavid, Highlands Single Malt",Murray McDavid, Highlands Single Malt
18.0,1984.0,2002.0,57.30%,700,431.79,Clynelish,"Silver Seal, Highlands Single Malt",Silver Seal, Highlands Single Malt
13.0,1976.0,1989.0,56.10%,750,294.15000000000003,Cragganmore Cask Strength,"Gordon & MacPhail, Speyside Single Malt",Gordon & MacPhail, Speyside Single Malt
33.0,1970.0,2003.0,46.00%,700,402.93000000000006,Craigellachie Mission,"Murray McDavid, Speyside Single Malt",Murray McDavid, Speyside Single Malt
11.0,1993.0,2004.0,57.90%,500,133.20000000000002,Craigellachie 44.29,"Scotch Malt Whisky Society, Speyside Single Malt",Scotch Malt Whisky Society, Speyside Single Malt
11.0,2005.0,2016.0,60.70%,700,97.68,Dailuaine 41.88,"Scotch Malt Whisky Society, Speyside Single Malt",Scotch Malt Whisky Society, Speyside Single Malt
23.0,1974.0,1997.0,46.00%,700,248.64000000000001,Dallas Dhu First Cask,"Direct Wines, Speyside Single Malt",Direct Wines, Speyside Single Malt
17.0,1997.0,2014.0,60.70%,700,1721.6100000000001,Balvenie DCS Compendium (Chapter 1),"Original Bottling, Speyside Single Malt",Original Bottling, Speyside Single Malt
20.0,1980.0,2000.0,50.00%,700,299.70000000000005,Dufftown First Bottling,"Silver Seal, Speyside Single Malt",Silver Seal, Speyside Single Malt
20.0,1981.0,2001.0,50.00%,700,278.61,Dufftown,"Silver Seal, Speyside Single Malt",Silver Seal, Speyside Single Malt
13.0,2002.0,2015.0,57.80%,500,95.46000000000001,Edradour Marsala Cask,"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
10.0,2004.0,2014.0,60.70%,500,128.76000000000002,Edradour Sherry Cask,"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
,1937.0,,40.00%,750,2501.94,Glenfarclas,"Gordon & MacPhail, Speyside Single Malt",Gordon & MacPhail, Speyside Single Malt
14.0,1995.0,2009.0,46.00%,700,128.76000000000002,Glen Elgin Single Cask,"Signatory Vintage, Speyside Single Malt",Signatory Vintage, Speyside Single Malt
29.0,1968.0,1997.0,56.00%,700,1074.48,Glen Garioch Single Cask,"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
,1949.0,,40.00%,700,1107.7800000000002,Glen Grant,"Gordon & MacPhail, Speyside Single Malt",Gordon & MacPhail, Speyside Single Malt
31.0,1949.0,1980.0,40.00%,750,960.1500000000001,Glen Grant,"Gordon & MacPhail, Speyside Single Malt",Gordon & MacPhail, Speyside Single Malt
30.0,1967.0,1997.0,51.80%,700,744.8100000000001,Glen Grant,"Signatory Vintage, Speyside Single Malt",Signatory Vintage, Speyside Single Malt
28.0,1976.0,2004.0,45.00%,700,582.75,Glen Grant 35th Anniversary,"Samaroli, Speyside Single Malt",Samaroli, Speyside Single Malt
25.0,1985.0,2010.0,49.70%,700,259.74,Glen Grant Old & Rare,"Douglas Laing, Speyside Single Malt",Douglas Laing, Speyside Single Malt
18.0,1991.0,2009.0,46.00%,700,200.91000000000003,Glen Keith Sestante Collection,"Silver Seal, Speyside Single Malt",Silver Seal, Speyside Single Malt
21.0,1992.0,2013.0,52.10%,700,199.8,Glen Keith,"Silver Seal, Speyside Single Malt",Silver Seal, Speyside Single Malt
34.0,1966.0,2000.0,50.00%,700,410.70000000000005,Glen Mhor The Old Malt Cask,"Douglas Laing, Highlands Single Malt",Douglas Laing, Highlands Single Malt
15.0,1976.0,1991.0,60.90%,700,246.42000000000002,Glen Mhor Cask Strength,"Cadenhead, Highlands Single Malt",Cadenhead, Highlands Single Malt
12.0,1978.0,1990.0,60.90%,750,489.51000000000005,Glen Mhor 57.2,"Scotch Malt Whisky Society, Highlands Single Malt",Scotch Malt Whisky Society, Highlands Single Malt
30.0,1982.0,2012.0,50.00%,700,308.58000000000004,Glen Mhor The Old Malt Cask,"Douglas Laing, Highlands Single Malt",Douglas Laing, Highlands Single Malt
19.0,1992.0,2011.0,59.20%,700,202.02,Glen Scotia,"Sestante, Campbeltown Single Malt",Sestante, Campbeltown Single Malt
13.0,1990.0,2003.0,59.80%,700,74.37,Glenallachie Beinn A´Cheo,"Scottish Liqueur Centre, Speyside Single Malt",Scottish Liqueur Centre, Speyside Single Malt
40.0,1972.0,2012.0,50.20%,700,2448.6600000000003,Glendronach Single Cask,"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
21.0,1990.0,2011.0,51.10%,700,114.33000000000001,Glendronach Authentic Collection,"Cadenhead, Highlands Single Malt",Cadenhead, Highlands Single Malt
15.0,1967.0,1982.0,40.00%,750,936.84,Glenfarclas,"Averys, Speyside Single Malt",Averys, Speyside Single Malt
29.0,1973.0,2002.0,46.00%,700,540.57,Glenfarclas Sherry Cask,"Original Bottling, Speyside Single Malt",Original Bottling, Speyside Single Malt
